seller_id,seller_zip_code_prefix,seller_city,seller_state,business_segment,business_type,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,price,review_comment_title,review_comment_message
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Tudo ok , como sempre na lannister. Parceiros excelentes honram o nome da empresa. Obrigado"
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Chegou muito rápido, fiquei na duvida por nao conhecer o produto , mas muito bom o produto "
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Desde o pedido até a entrega foi tudo tranquilo e correto.Material entregue perfeitamente.
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Parabéns as Lojas lannister . Sempre com bons produtos,ótimo atendimento e entrega rápida"
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Não instalei o pneu ainda, mas parece ser de otima qualidade, super recomendo esta loja"
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Ainda não instalei o pneu mas visualmente o produto parece bom e de procedência.
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Era para ser entregue dia 9/03 e ate o momento nao chegou ainda o meu pedido.
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Só acho que se fosse entregue através de transportadora seria mais rápido
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,EMPRESA RESPONSAVEL E PREOCUPADA COM SEUS CLIENTES SUPER RECOMENDO.
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Entrega feita antes do previsto foi perfeito e o produto correto.
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"produto entregue conforme anuncio e até mesmo antes do prazo.
"
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Ate o presente momento so recebi um dos dois produtos q comprei
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Muito bom, produto conforme anunciado, entrega antes do prazo."
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"muito satisfeito recebi o produto com 22 dias de antecedencia "
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Cumpriu com os requisitos e em um prazo menor que o previsto
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"o prazo foi longo e chegou no ultimo dia, mas veio correto"
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,super satisfeito com site,recomendo o produto muito bom
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"ENTREGUE NO PRAZO, PRODUTO DE QUALIDADES! PARABÉNS "
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"O produto chegou no prazo e emio otimas condicoes "
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Entrega rápida, bom produto. Conforme anúncio"
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Excelente Atendimento e extremamente rápido.
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,O produto foi entregue na data correta.
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Produto bom ...entregue antes do prazo.
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Bom preço e entrega rápida. Recomendo!
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Não me enviaram o meu pneu ainda "
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,produto chegou certinho no prazo
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Chegou antes do prazo muito bom
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Entrega no prazo, obrigado."
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Indico otimos pneus!👏
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,entrega antes do prazo
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,PARABENS FOI ENTREGUE
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Entrega super rapida!
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,"Nao recebir o produto ",NULL
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Muito satisfeito
"
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,super recomendo
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,muito bom.
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,Muito bom
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,53,603,1,5950,65,11,65,143.8000,NULL,"Top top "
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,57,744,1,4475,56,31,34,65.5500,NULL,Produto ótimo .
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,NULL,NULL,automotivo,58,623,1,3100,70,8,70,138.0000,NULL,Comprei dois pneus ( dianteiro e traseiro ) mas so recebi o traseiro.
85cc55e048b6bcc90c75afe7f0e72f72,27345,barra mansa,RJ,NULL,NULL,sinalizacao_e_seguranca,32,1187,2,250,16,7,11,29.4900,NULL,NULL
85cc55e048b6bcc90c75afe7f0e72f72,27345,barra mansa,RJ,NULL,NULL,informatica_acessorios,49,638,1,1075,25,10,25,32.9000,Muito satisfeita!!!,Vcs estao de parabens pelo excelente atendimento!
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,22,716,2,150,36,2,28,19.7000,NULL,NULL
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,22,716,2,200,44,2,31,37.9000,NULL,NULL
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,32,1074,2,200,39,2,30,19.9000,NULL,"Produto muito bom, aparentemente a bateria não é tão forte, descarregando rapidamente e comparação com outro note que tenho, fora isso mto bom, rápido e bonito.
"
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,32,1074,2,200,39,2,30,19.9000,NULL,"Ótima compra, o produto chegou em 2 dias úteis, super recomendo :)"
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,NULL,"O pedido chegou super rápido, é de ótima qualidade! Fiquei um pouco apreensiva antes da entrega, já que tive problemas com outras lojas parceiras da stark. "
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,NULL,"Produto Demorou um pouco para ser postado, mas, é de salientar que o produto foi entregue dentro do prazo estipulado pela loja."
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,Cores diferentes,"O produto é ótimo, mas as cores diferenciaram das da propaganda do site, porém gostei destas cores também."
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,NULL,"Só deveria cumprir com o que está no anuncio...
Veio uma cor bem diferente do anuncio... "
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,NULL,"Produto perfeito, de qualidade e chegou bem antes do prazo. Recomendo "
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,NULL,"Tudo certo, no prazo e o produto muito bom tb."
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,NULL,"Não serve em notes de 15.6/pol.
"
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,150,41,2,29,31.9000,NULL,Lindo bem resistente e macio
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,NULL,NÃO RECEBI O PRODUTO!!!!!
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,amei meu noteboock,legal
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,NULL,Amei o produto.
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,33,1084,2,200,41,2,29,31.9000,NULL,Bom
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,35,1101,1,300,42,2,30,26.9000,NULL,"O produto foi entregue dentro do prazo, mas o produto que recebi não foi da cor que pedi. Como veio preto, nem me incomodei em reclamar, ia dar muito trabalho. Acabei ficando. "
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,35,1101,1,300,42,2,30,26.9000,NULL,Produto adequado as minhas necessidades
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,35,1101,1,250,42,2,30,26.9000,NULL,produto entregue normalmente.
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,NULL,NULL,informatica_acessorios,35,1101,2,300,42,2,30,26.9000,NULL,muito bom
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,NULL,NULL,NULL,NULL,NULL,NULL,150,20,4,25,42.0000,NULL,Simplesmente não recebi o produto
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,NULL,NULL,NULL,NULL,NULL,NULL,300,20,5,25,59.9000,NULL,NULL
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,NULL,NULL,construcao_ferramentas_construcao,38,403,1,100,20,5,20,32.0000,NULL,COMPREI O PRODUTO EMBLOLO DE DESCARGA VALVULA HYDRA ORIENTE COM O PARCEIRO MARKETIN PLAZE targaryen RECEBI O PRODUTO ERRADO NO LUGAR VEIO CONJUNTO DE MANOLA COM PASTILHAS NO LUGAR DO PRODUTO QUE COMPREI.
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,NULL,NULL,esporte_lazer,43,1765,1,6850,20,30,20,89.9000,NULL,BOM DIA NAO RECEBI MEU PRODUTO ATE AGORA JA SE PASSAM DE 2 MESES QUERIA RECEBER MEU DINHEIRO DEVOLTA.
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,NULL,NULL,esporte_lazer,47,1457,2,850,20,12,11,73.9000,NULL,NULL
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,NULL,NULL,casa_construcao,53,633,2,900,16,20,30,134.5000,NULL,NULL
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,NULL,NULL,construcao_ferramentas_construcao,56,225,1,300,20,12,25,79.5000,Boa compra. REcomendo,NULL
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,NULL,NULL,construcao_ferramentas_construcao,56,225,1,300,20,12,25,79.5000,Ótimo,Ótimo
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,39,364,1,567,26,12,26,26.7400,NULL,"faltou 3 unidades do que comprei, preciso saber o que houve."
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,48,397,1,575,29,15,29,29.8600,NULL,NULL
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,48,445,3,400,16,10,17,59.9000,NULL,NULL
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,54,237,1,550,16,2,11,27.9000,NULL,NULL
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,55,407,5,375,14,8,13,49.8900,"Muito bom ",Prazo certo e bom produto.
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,55,485,2,350,16,2,11,66.9800,NULL,NULL
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,56,358,1,650,16,2,11,65.0000,NULL,NULL
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,59,305,1,550,16,2,11,36.9000,NULL,NULL
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,59,358,1,425,24,5,22,52.5000,NULL,É a primeira vez que não me entregam um produto. Fora isso nunca tive problemas com o site. Agora só espero meu dinheiro de volta.
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,59,358,1,425,24,5,22,52.5000,NULL,"Produto ficou dentro da minha expectativa , portanto nada a reclamar ."
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,60,732,2,600,25,6,24,56.9900,NULL,NULL
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,60,732,2,600,25,6,24,62.8300,NULL,Entrega no prazo e eficiente
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,53,1146,4,3100,30,11,30,54.9000,NULL,Boa compra
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,56,1043,2,3100,30,11,30,71.9000,NULL,NULL
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,58,1146,3,3200,30,11,30,44.9000,NULL,NULL
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,utilidades_domesticas,58,2304,5,1650,24,21,19,192.9000,NULL,"Faltou o açucareiro. Nao veio junto. "
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,60,1146,2,3200,30,11,30,49.9000,NULL,NULL
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,60,1146,2,3200,30,11,30,57.9000,Bom,"Mas a entrega năo foi feita por completa faltou outro trio nichos, gostaria de saber se a entrega vai ser feita em 2x"
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,54,237,1,550,16,2,11,35.9000,NULL,- Estou testando.
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,54,424,2,1850,23,2,26,119.9000,NULL,Bom
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,56,467,3,420,15,9,13,53.7000,NULL,NULL
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,NULL,NULL,relogios_presentes,58,331,5,400,30,10,30,168.9000,NULL,"Vcs são o único site de compras de não.me deu dor de cabeça. Por isso estou sempre comprando com vocês.
"
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,53,1146,4,3100,30,11,30,49.9000,NULL,NULL
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,57,1054,2,925,22,10,17,16.9000,NULL,NULL
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,58,1116,2,3325,30,11,30,34.5000,NULL,NULL
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,58,1146,3,3200,30,11,30,43.9000,NULL,"Gostei do produto veio fios embalado com maior cuidado agradeço "
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,NULL,NULL,moveis_sala,60,1054,2,950,21,8,12,38.9900,NULL,NULL
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,informatica_acessorios,43,1043,2,258,18,13,13,119.0000,NULL,NULL
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,informatica_acessorios,45,264,1,1644,16,19,16,69.0000,NULL,"Realizei dois pedidos na mesma compra.
No site já consta como entregue mas ainda não foi recebi um dos produtos."
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,informatica_acessorios,45,264,1,1644,16,19,16,69.0000,NULL,incerteza de receber o produto
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,informatica_acessorios,45,264,1,1644,16,19,16,69.0000,Ruim,Recebi somente 1 unidade
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,informatica_acessorios,51,100,1,179,12,9,13,7.0000,NULL,NULL
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,informatica_acessorios,56,944,1,200,20,20,20,39.9000,NULL,"Prazo de entrega um pouco longo, mas sem surpresas desagradáveis."
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,informatica_acessorios,56,944,1,200,20,20,20,39.9000,NULL,Entregue no prazo
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,informatica_acessorios,57,526,2,425,16,9,13,20.0000,Boa aquisição,Bom produto
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,informatica_acessorios,59,478,2,150,20,20,20,29.0000,NULL,NULL
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,consoles_games,59,434,3,350,20,20,20,34.9000,NULL,Demora para entrega e também os fretes são muito alto poderia avaliar o cliente pela quantidade de compras
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,consoles_games,59,434,3,350,20,20,20,34.9000,NULL,Acho que meu produto veio com defeito como faço para fazer uma possível troca?
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,consoles_games,59,434,3,350,20,20,20,34.9000,NULL,"Chegou muito antes do prazo. Muito bom "
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,NULL,NULL,consoles_games,59,434,3,350,20,20,20,34.9000,NULL,Parabéns
87b740daf17b5d1be335a64164ec6842,08615,suzano,SP,NULL,NULL,esporte_lazer,48,1232,2,30000,105,65,20,899.9900,NULL,Eu comprei uma bicicleta GTS M1 só que veio outra bicicleta fora que o canote não entra no quadro o quadro veio riscado e totalmente diferente do produto que adquiri eu só vou recomendar a loja
87b740daf17b5d1be335a64164ec6842,08615,suzano,SP,NULL,NULL,esporte_lazer,51,1229,1,28500,105,65,25,799.9900,NULL,Recebi apenas a bomba para encher os pneus da bicicleta da qual nem recebi. Que o caso seja resolvido em seis dias caso contrário devolverei os produtos que recebi procurarei as medidas cabiveis.
87d30a6a0cbf89356e49324971ab1d24,02036,sao paulo,SP,NULL,NULL,brinquedos,38,216,1,105,18,13,16,19.9900,NULL,NULL
87d30a6a0cbf89356e49324971ab1d24,02036,sao paulo,SP,NULL,NULL,brinquedos,42,1316,1,875,45,19,42,89.9000,NULL,NULL
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,33,256,1,180,17,10,13,78.9000,Não Recomendo,"Recebi meu pedido, três cartuchos para impressora HP ""originais"", porém ao instalá-los na impressora, a mesma recusou informando que eram recarregados. Solicitei a devolução, mandei dia 16/07 e nada."
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,33,300,1,207,19,11,14,78.9000,NULL,Comprei um cartucho 60xl preto na mesma data na Americana fornecedor Inga Printing Shop e acabou vindo 10 dias antes
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,33,256,1,180,17,10,13,78.9000,Recebi produto com defeit,"Recebi o produto com defeito! Como proceder para devolver? Aguardo orientação.
"
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,33,256,1,180,17,10,13,78.9000,produto com defeito,"comprei dois cartuchos de impressora que vieram embolorados, e falsificados.
e agora?"
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,33,256,1,180,17,10,13,78.9000,Preço excelente!!!,Preço muito bom e produto entregue bem antes do prazo.
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,33,256,1,180,17,10,13,78.9000,O produto veiocom defeito,O produto veio com defeito e atraso na entrega.
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,33,300,1,207,19,11,14,78.9000,"Veio faltando ","Chegou somente o preto, está faltando o colorido "
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,33,256,1,180,17,10,13,78.9000,"Parabéns ","Parabéns pela rapidez da entrega. "
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,33,256,1,180,17,10,13,78.9000,NULL,Recebi antes do prazo.
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,55,937,1,107,19,13,13,72.9000,NULL,NULL
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,55,937,1,107,19,13,13,73.9000,NULL,"mais uma vez confirmo que,o produto veio errado!Em vez de cartucho75 XL 12 ml--Entregaram
1-cartucho 122 xl color+1 cartucho 122 xl preto!
ERRADO!Quero o reembolso!"
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,NULL,NULL,informatica_acessorios,55,937,1,107,19,13,13,73.9000,Recomendo,NULL
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC,NULL,NULL,esporte_lazer,26,2174,3,4236,68,20,23,349.9000,NULL,NULL
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC,NULL,NULL,esporte_lazer,53,1330,4,575,24,17,23,48.9900,NULL,"Recebi na data esperada, porem veio na cor rosa e nao na cor azul como tinha comprado. "
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC,NULL,NULL,cama_mesa_banho,53,1023,1,1625,34,24,24,49.9000,NULL,NULL
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC,NULL,NULL,construcao_ferramentas_construcao,60,339,1,7125,27,7,27,197.9000,Super recomendo,NULL
88af55b4a7ca402b27df16f7c7c9b5d2,06775,taboao da serra,SP,NULL,NULL,cool_stuff,20,740,1,50,40,30,50,130.0000,NULL,NULL
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP,household_utilities,reseller,portateis_casa_forno_e_cafe,59,3725,1,400,20,11,11,43.0000,5 estrela,Elogiável
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP,household_utilities,reseller,construcao_ferramentas_construcao,60,205,2,200,16,11,11,65.0000,NULL,"Ainda não instalei! Não consegui a pessoa p isso! Obrigada! Valéria "
88ef59b51bdaa941d10a853429f2b6ce,83280,guaratuba,PR,audio_video_electronics,reseller,agro_industria_e_comercio,50,1153,1,4050,11,18,10,229.0000,NULL,"meu produto veio errado "
891071be6ba827b591264c90c2ae8a63,03872,sao paulo,SP,NULL,NULL,fashion_bolsas_e_acessorios,36,822,5,50,18,18,12,16.9900,NULL,Pedido entregue foi diferente do da imagem do produto da venda. Inclusive produto foi removido do site depois da entrega.
891071be6ba827b591264c90c2ae8a63,03872,sao paulo,SP,NULL,NULL,cool_stuff,63,253,7,50,16,5,11,29.9900,"Ótima ","Poderiam treceirizar as entregas, porque meu pedido foi pelos correios . Não sei já estão. Obrigada. "
891071be6ba827b591264c90c2ae8a63,03872,sao paulo,SP,NULL,NULL,cool_stuff,63,253,7,50,16,5,11,29.9900,exelente,chegou antes da data prevista adorei. iraci
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP,NULL,NULL,perfumaria,37,337,1,400,20,20,20,369.0000,NULL,NULL
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP,NULL,NULL,perfumaria,50,1504,2,700,20,20,20,69.9000,NULL,NULL
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP,NULL,NULL,perfumaria,50,899,3,400,20,20,20,99.8000,NULL,NULL
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP,NULL,NULL,perfumaria,53,1642,1,700,20,20,20,69.9000,NULL,NULL
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,NULL,NULL,informatica_acessorios,28,1375,1,1167,21,15,13,42.9000,NULL,"produto de ótima qualidade e com valor acessível, recomendo a todos.
"
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,NULL,NULL,informatica_acessorios,31,618,2,613,20,15,18,49.5000,NULL,estou satisfeito
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,NULL,NULL,informatica_acessorios,35,671,1,2700,36,9,20,21.9000,NULL,Gostei muito de fazer negócio com esta loja.
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,NULL,NULL,informatica_acessorios,35,671,1,2700,36,9,20,21.9000,NULL,"Chegou mais rápido do que o previsto... "
